name_key,display_name,state,latitude,longitude,population
AENISEUTEON,Anniston,AL,33.65983,-85.83163,22347
AEPEULBAELLI,Apple Valley,CA,34.50083,-117.18588,72174
AEPEULBAELLI,Apple Valley,MN,44.73191,-93.21772,51221
AEPEULTEON,Appleton,WI,44.26193,-88.41538,74139
AESBARI PARKA,Asbury Park,NJ,40.22039,-74.01208,15818
AESEONSEU,Athens,AL,34.80243,-86.97219,24966
AESEONSEU,Athens,GA,33.96095,-83.37794,127315
AESEONSEU,Athens,OH,39.32924,-82.10126,25044
AESEUPEON,Aspen,CO,39.19110,-106.81754,6882
AESEUTOLIA,Astoria,NY,40.77205,-73.93014,150165
AESPENA,Aspen,CO,39.19110,-106.81754,6882
AESYUBEON,Ashburn,VA,39.04372,-77.48749,43511
AESYUBIL,Asheville,NC,35.60095,-82.55402,95056
AESYULLAENDEU,Ashland,CA,37.69465,-122.11385,21925
AESYULLAENDEU,Ashland,KY,38.47841,-82.63794,21108
AESYULLAENDEU,Ashland,MA,42.26121,-71.46340,15802
AESYULLAENDEU,Ashland,OH,40.86867,-82.31822,20317
AESYULLAENDEU,Ashland,OR,42.19458,-122.70948,20861
AESYULLAENDEU,Ashland,WI,46.59244,-90.88380,8040
AESYUTEOBYULLA,Ashtabula,OH,41.86505,-80.78981,18371
AETEULLAENTA,Atlanta,GA,33.74900,-84.38798,510823
AETEULLAENTIG,Atlantic,IA,41.40360,-95.01388,6833
AETEULLAENTIGBICHI,Atlantic Beach,FL,30.33441,-81.39870,13193
AETEULLAENTIGSITI,Atlantic City,NJ,39.36415,-74.42306,39260
AETNA ESTATES,Aetna Estates,CO,39.73813,-104.67323,834
AEX,Alexandria,LA,31.31129,-92.44514,47889
AFAYLD,Uvalde,TX,29.20968,-99.78617,16476
AFFTON,Affton,MO,38.55061,-90.33317,20307
AFINI,Athens,AL,34.80243,-86.97219,24966
AFINY,Athens,OH,39.32924,-82.10126,25044
AFRATA,Ephrata,WA,47.31764,-119.55365,8047
AFRATA WASHYNGTN,Ephrata,WA,47.31764,-119.55365,8047
AFRAYM,Ephraim,UT,39.35968,-111.58631,6857
AFRAYM YWTA,Ephraim,UT,39.35968,-111.58631,6857
AFRGHRYN BARK,Evergreen Park,IL,41.72059,-87.70172,19841
AFTN MYZWRY,Affton,MO,38.55061,-90.33317,20307
AFTON,Afton,IA,41.02749,-94.19801,829
AFTON,Afton,MN,44.90275,-92.78354,2966
AFTON,Affton,MO,38.55061,-90.33317,20307
AFTON,Florham Park,NJ,40.78788,-74.38821,11835
AFTON,Afton,NY,42.22814,-75.52657,810
AFTON,Afton,OK,36.69369,-94.96302,1050
AFTON,Afton,WY,42.72493,-110.93187,1972
AFTWN,Affton,MO,38.55061,-90.33317,20307
AFUIMANU,‘Āhuimanu,HI,21.44472,-157.83778,8810
AFUTON,Affton,MO,38.55061,-90.33317,20307
AFWKADW HAYHTS,Avocado Heights,CA,34.03612,-117.99118,15411
AFWN,Avon,CO,39.63137,-106.52225,6505
AFWN,Avon,OH,41.45171,-82.03542,22544
AFWN BARK,Avon Park,FL,27.59587,-81.50619,10086
AFWN LYK,Avon Lake,OH,41.50532,-82.02820,23453
AFWNDYL,Avondale,AZ,33.43560,-112.34960,80684
AFYNAL,Avenal,CA,36.00412,-120.12903,13301
AFYNGHM,Effingham,IL,39.12004,-88.54338,12604
AFYNTJWRA,Aventura,FL,25.95648,-80.13921,37649
AGASATA,Augusta,ME,44.31062,-69.77949,18899
AGASTA,August,CA,37.97881,-121.26217,8390
AGASTA,Augusta,GA,33.47097,-81.97484,43459
AGASTA,Augusta,ME,44.31062,-69.77949,18899
AGASTA RICAMANDA KA'UNTI,Augusta,GA,33.47097,-81.97484,43459
AGATE BEACH,Agate Beach,OR,44.67734,-124.06178,12351
AGAVAM,Agawam,MA,42.06954,-72.61481,28761
AGAVOM,Agawam,MA,42.06954,-72.61481,28761
AGAWAAM,Agawam,MA,42.06954,-72.61481,28761
AGAWAM,Agawam,MA,42.06954,-72.61481,28761
AGAWAM TOWN,Agawam,MA,42.06954,-72.61481,28761
AGAWAM VILLAGE,Agawam,MA,42.06954,-72.61481,28761
AGAWAMU,Agawam,MA,42.06954,-72.61481,28761
AGAWOM,Agawam,MA,42.06954,-72.61481,28761
AGAWOME,Springfield,MA,42.10148,-72.58981,154341
AGAWOMES,Agawam,MA,42.06954,-72.61481,28761
AGDNS BWRG NYWYWRK,Ogdensburg,NY,44.69423,-75.48634,10883
AGENCY,Agency,IA,40.99502,-92.30685,641
AGENCY,Agency,MO,39.64472,-94.73996,672
AGENCY,Agency,MT,47.32799,-114.29345,334
AGGAWAM,Agawam,MA,42.06954,-72.61481,28761
AGGAWOM,Agawam,MA,42.06954,-72.61481,28761
AGHAWAM,Agawam,MA,42.06954,-72.61481,28761
AGISSAWAMG,Agawam,MA,42.06954,-72.61481,28761
AGO,Magnolia,AR,33.26707,-93.23933,11669
AGOURA,Agoura,CA,34.14306,-118.73787,20537
AGOURA HILLS,Agoura Hills,CA,34.13639,-118.77453,20915
AGOWAUN,Agawam,MA,42.06954,-72.61481,28761
AGOWAYMAM,Agawam,MA,42.06954,-72.61481,28761
AGRA,Agra,KS,39.76168,-99.11925,247
AGRA,Agra,OK,35.89478,-96.87225,346
AGRICULTURAL COLLEGE,State College,PA,40.79339,-77.86000,42161
AGS,Augusta,GA,33.47097,-81.97484,43459
AGUA CALIENTE,Agua Caliente,CA,38.32408,-122.48804,27090
AGUA DULCE,Agua Dulce,CA,34.49638,-118.32563,3342
AGUA DULCE,Agua Dulce,TX,31.65511,-106.13887,3014
AGUA FRIA,Agua Fria,NM,35.65448,-106.02224,2800
AGUANGA,Aguanga,CA,33.44281,-116.86502,1128
AGUILA,Aguila,AZ,33.94281,-113.17408,798
AGUILAR,Aguilar,CO,37.40279,-104.65332,476
AGUWOM,Agawam,MA,42.06954,-72.61481,28761
AGWRA KALLYFRNYA,Agoura,CA,34.14306,-118.73787,20537
AGWRA KYLYFWRNYA,Agoura,CA,34.14306,-118.73787,20537
AGWST,August,CA,37.97881,-121.26217,8390
AGWSTA JWRJYA,Augusta,GA,33.47097,-81.97484,43459
AGWSTA MYN,Augusta,ME,44.31062,-69.77949,18899
AGYT BYCH,Agate Beach,OR,44.67734,-124.06178,12351
AH-DAH-WA-GAM,Wisconsin Rapids,WI,44.38358,-89.81735,17897
AHAHPOPKA,Apopka,FL,28.67617,-81.51186,48382
AHIHODIITEEL,Bloomfield,NM,36.71112,-107.98451,7314
AHM,Ashland,OR,42.19458,-122.70948,20861
AHN,Athens,GA,33.96095,-83.37794,127315
AHOSKIE,Ahoskie,NC,36.28682,-76.98468,4910
AHTANUM,Ahtanum,WA,46.55957,-120.62201,3601
AHU'IMYANU,‘Āhuimanu,HI,21.44472,-157.83778,8810
AHUIMANU,‘Āhuimanu,HI,21.44472,-157.83778,8810
AHWAHNEE,Ahwahnee,CA,37.36550,-119.72627,2246
AHWATUKEE,Ahwatukee Foothills,AZ,33.34171,-111.98403,83464
AHWATUKEE FOOTHILLS,Ahwatukee Foothills,AZ,33.34171,-111.98403,83464
AHWATUKEE FOOTHILLS VILLAGE,Ahwatukee Foothills,AZ,33.34171,-111.98403,83464
AHWYMANW HAWAYY,‘Āhuimanu,HI,21.44472,-157.83778,8810
AI ANG DAI ER,Irondale,AL,33.53816,-86.70721,12423
AI ANG DAI ER,Irondale,GA,33.48067,-84.35881,7446
AI AO NI,Ione,CA,38.35269,-120.93272,7000
AI AO WA CHENG,Iowa City,IA,41.66113,-91.53017,74220
AI BO SEN,Albertson,NY,40.77343,-73.64318,5182
AI BO TE WEI ER,Albertville,AL,34.26783,-86.20878,21462
AI DA HE FU ER SI,Idaho Falls,ID,43.46658,-112.03414,59184
AI DE HUA ZI,Edwards,CO,39.64499,-106.59420,10266
AI DE MENG CI,Edmonds,WA,47.81065,-122.37736,41375
AI DI SHENG,Edison,NJ,40.51872,-74.41210,102548
AI EN HUO,Ironwood,MI,46.45467,-90.17101,5002
AI ER DE SI BAO,Eldersburg,MD,39.40371,-76.95026,30531
AI ER DUO LA DUO SHAN,El Dorado Hills,CA,38.68574,-121.08217,42108
AI ER FU SI,Elfers,FL,28.21668,-82.72232,13986
AI ER FU TA,Elverta,CA,38.71379,-121.46273,5492
AI ER GE LA NA DA,El Granada,CA,37.50272,-122.46942,5467
AI ER JIN,Elgin,IL,42.03725,-88.28119,112111
AI ER KA HONG,El Cajon,CA,32.79477,-116.96253,103679
AI ER KE,Elko,NV,40.83242,-115.76312,20279
AI ER KE DUN,Elkton,MD,39.60678,-75.83327,15782
AI ER KE GE LUO FU,Elk Grove,CA,38.40880,-121.37162,166913
AI ER KE HA TE,Elkhart,IN,41.68199,-85.97667,52348
AI ER KE LI QI,Elkridge,MD,39.21261,-76.71358,15593
AI ER LI AO,El Rio,CA,34.23578,-119.16383,7198
AI ER MAI LA,Elmira,NY,42.08980,-76.80773,28213
AI ER MENG DE,El Monte,CA,34.06862,-118.02757,116732
AI ER MENG TE,Elmont,NY,40.70094,-73.71291,33198
AI ER MO LA RI,El Mirage,AZ,33.61309,-112.32460,33935
AI ER MU HE SI TE,Elmhurst,IL,41.89947,-87.94034,45957
AI ER PA SUO,El Paso,TX,31.75872,-106.48693,678815
AI ER SAI GONG DUO,El Segundo,CA,33.91918,-118.41647,17037
AI ER SAI LI TUO,El Cerrito,CA,37.91576,-122.31164,23549
AI ER SEN TE LUO,El Centro,CA,32.79200,-115.56305,43956
AI ER SI MI ER,Elsmere,DE,39.73928,-75.59798,6146
AI ER SI WO SI,Ellsworth,ME,44.54341,-68.41946,7857
AI ER WU DE,Elwood,IN,40.27698,-85.84192,8455
AI ER WU DE,Ironwood,MI,46.45467,-90.17101,5002
AI ER WU DE SHI,Ellwood City,PA,40.86173,-80.28645,7617
AI FU LA TA,Ephrata,WA,47.31764,-119.55365,8047
AI FU LI TE,Everett,MA,42.40843,-71.05366,46050
AI FU LI TE,Everett,WA,47.97898,-122.20208,108010
AI JI HU-LAI TUO,Egypt Lake-Leto,FL,28.01769,-82.50619,35282
AI KE SAI TE,Exeter,CA,36.29606,-119.14205,10548
AI KE SAI TE,Exeter,NH,42.98148,-70.94783,9242
AI KE SI,Ecorse,MI,42.24448,-83.14576,9257
AI KEN,Aiken,SC,33.56042,-81.71955,30604
AI LI KE TE CHENG,Ellicott City,MD,39.26733,-76.79831,65834
AI LUN,Allen,TX,33.10317,-96.67055,98143
AI LUN DAI ER,Allendale,MI,42.97225,-85.95365,17579
AI LUN PA KE,Allen Park,MI,42.25754,-83.21104,27425
AI LUN SI BAO,Ellensburg,WA,46.99651,-120.54785,19001
AI LUO YI,Eloy,AZ,32.75590,-111.55484,17059
AI MO LI WEI ER,Emeryville,CA,37.83132,-122.28525,11694
AI MU HE SI TE,Elmhurst,NY,40.73649,-73.87791,113364
AI MU SI,Ames,IA,42.03471,-93.61994,65060
AI PEI KE SI,Apex,NC,35.73265,-78.85029,45585
AI QI WO TE,Edgewater,CO,39.75304,-105.06415,5302
AI QI WU DE,Edgewood,WA,47.25010,-122.29373,9826
AI QI XUN,Atchison,KS,39.56305,-95.12164,10712
AI RONG,Irving,TX,32.81402,-96.94889,236607
AI SI KONG DI DUO,Escondido,CA,33.11921,-117.08642,151038
AI SI LIN,Iselin,NJ,40.57538,-74.32237,18695
AI SI TE ER,Estelle,LA,29.84576,-90.10674,16377
AI SI TE SI GONG YUAN,Estes Park,CO,40.37721,-105.52167,6257
AI WEN DAI ER,Avondale,AZ,33.43560,-112.34960,80684
AI WEN SI,Evans,CO,40.37637,-104.69219,21383
AI WEN SI,Ivins,UT,37.16859,-113.67941,7876
AI WEN SI DUN,Evanston,IL,42.04114,-87.69006,75527
AI WEN SI DUN,Evanston,WY,41.26828,-110.96324,12133
AI WEN SI WEI ER,Evansville,IN,37.97476,-87.55585,119943
AI XU LAN,Ashland,KY,38.47841,-82.63794,21108
AI YA,‘Aiea,HI,21.38222,-157.93361,9338
AIA,Alliance,NE,42.10163,-102.87215,8522
AIAE,‘Aiea,HI,21.38222,-157.93361,9338
AIAIA,‘Aiea,HI,21.38222,-157.93361,9338
AIAMO,Irmo,SC,34.08598,-81.18315,12056
AIAN'UDDO,Ironwood,MI,46.45467,-90.17101,5002
AID,Anderson,IN,40.10532,-85.68025,55305
AIDAHO ZHOU,Post Falls,ID,47.71796,-116.95159,30453
AIDAHO-POLSI,Idaho Falls,ID,43.46658,-112.03414,59184
AIDAHOFORUZU,Idaho Falls,ID,43.46658,-112.03414,59184
AIEA,‘Aiea,HI,21.38222,-157.93361,9338
AIEA HEIGHTS,‘Aiea Heights,HI,21.39083,-157.92053,5487
AIEJA,‘Aiea,HI,21.38222,-157.93361,9338
AIJA,‘Aiea,HI,21.38222,-157.93361,9338
AIK,Aiken,SC,33.56042,-81.71955,30604
AIKEN,Aiken,SC,33.56042,-81.71955,30604
AIKENS TAVERN,Glasgow,DE,39.60483,-75.74521,14303
AIKENTOWN,Glasgow,DE,39.60483,-75.74521,14303
AILEY,Ailey,GA,32.18740,-82.56569,552
AILLABISEUTA,Isla Vista,CA,34.41333,-119.86097,23096
AINA ARBARA,Ann Arbor,MI,42.27756,-83.74088,117070
AINA HAINA,Aina Haina,HI,21.28194,-157.75250,3558
AINA HAINA-HAWAII LOA RIDGE,Aina Haina-Hawaii Loa Ridge,HI,21.29139,-157.75578,3608
AINALOA,Ainaloa,HI,19.52694,-154.99306,2965
AINSWORTH,Ainsworth,IA,41.28891,-91.55238,571
AINSWORTH,Ainsworth,NE,42.55000,-99.86262,1626
AIO,Atlantic,IA,41.40360,-95.01388,6833
AIOWASHITI,Iowa City,IA,41.66113,-91.53017,74220
AIOWASITI,Iowa City,IA,41.66113,-91.53017,74220
AIR FORCE ACADEMY,Air Force Academy,CO,38.99425,-104.86375,6680
AIR FORCE ACADEMY CDP,Air Force Academy,CO,38.99425,-104.86375,6680
AIRABISUTA,Isla Vista,CA,34.41333,-119.86097,23096
AIRMONT,Airmont,NY,41.10093,-74.11625,8891
AIRPORT,Airport,HI,21.33990,-157.92845,28916
AIRPORT DRIVE,Airport Drive,MO,37.14256,-94.51078,844
AIRPORT ROAD,Airport Road,WY,43.99329,-107.94926,304
AIRVILLE,Airville,PA,39.83232,-76.40635,3100
AIRWAY HEIGHTS,Airway Heights,WA,47.64461,-117.59327,6639
AITKIN,Aitkin,MN,46.53301,-93.71025,2053
AIY,Atlantic City,NJ,39.36415,-74.42306,39260
AIYA,‘Aiea,HI,21.38222,-157.93361,9338
AJAWAM,Agawam,MA,42.06954,-72.61481,28761
AJDAGO-FOLLS,Idaho Falls,ID,43.46658,-112.03414,59184
AJDAKHO FOLS,Idaho Falls,ID,43.46658,-112.03414,59184
AJDAKHO-FOLS,Idaho Falls,ID,43.46658,-112.03414,59184
AJDILVUD,Idylwood,VA,38.89511,-77.21165,17288
AJEA,‘Aiea,HI,21.38222,-157.93361,9338
AJHUSA,Azusa,CA,34.13362,-117.90756,49690
AJKEN,Aiken,SC,33.56042,-81.71955,30604
AJLA-VISTA,Isla Vista,CA,34.41333,-119.86097,23096
AJLAMORADA,Islamorada,FL,24.92430,-80.62784,7131
AJO,Ajo,AZ,32.37172,-112.86071,3304
AJOLA,Iola,KS,37.92448,-95.39998,5470
AJON,Ione,CA,38.35269,-120.93272,7000
AJONI,Ione,CA,38.35269,-120.93272,7000
AJONIJA,Ionia,MI,42.98725,-85.07112,11372
AJOSA,Azusa,CA,34.13362,-117.90756,49690
AJOVA FOLS,Iowa Falls,IA,42.52248,-93.25131,5195
AJOVA PARK,Iowa Park,TX,33.95148,-98.66867,6344
AJOVA SITI,Iowa City,IA,41.66113,-91.53017,74220
AJOVA-PARK,Iowa Park,TX,33.95148,-98.66867,6344
AJOVA-SITI,Iowa City,IA,41.66113,-91.53017,74220
AJRON MAUNTIN,Iron Mountain,MI,45.82023,-88.06596,7504
AJRON VUD,Ironwood,MI,46.45467,-90.17101,5002
AJRONDEJL,Irondale,AL,33.53816,-86.70721,12423
AJRONDEJL,Irondale,GA,33.48067,-84.35881,7446
AJRONTON,Ironton,OH,38.53675,-82.68294,10900
AJRONVUD,Ironwood,MI,46.45467,-90.17101,5002
AJRTWN WYSKANSYN,Edgerton,WI,42.83528,-89.06761,5532
AJSANTI,Isanti,MN,45.49024,-93.24773,5464
AJSLIN,Iselin,NJ,40.57538,-74.32237,18695
AJSLIP,Islip,NY,40.72982,-73.21039,18689
AJSLIP TERAS,Islip Terrace,NY,40.74315,-73.19262,5389
AJSLIP-TERRAS,Islip Terrace,NY,40.74315,-73.19262,5389
AJUSA,Azusa,CA,34.13362,-117.90756,49690
AJVINS,Ivins,UT,37.16859,-113.67941,7876
AJVINZ,Ivins,UT,37.16859,-113.67941,7876
AJVIS-ISTEJTS,Ives Estates,FL,25.96231,-80.17671,19525
AJVS ESTEJTS,Ives Estates,FL,25.96231,-80.17671,19525
AJVS-ESTEJTS,Ives Estates,FL,25.96231,-80.17671,19525
AJWATR NYWJRSY,Edgewater,NJ,40.82704,-73.97569,12034
AJWATR PARK NYWJRSY,Edgewater Park,NJ,40.06817,-74.90072,7387
AJWWD,Edgewood,WA,47.25010,-122.29373,9826
AJZELIN,Iselin,NJ,40.57538,-74.32237,18695
AK-CHIN VILLAGE,Ak-Chin Village,AZ,33.02838,-112.08764,862
AKADMY NYRWY HWAYY KLRADW,Air Force Academy,CO,38.99425,-104.86375,6680
AKANZASUSHITI,Arkansas City,KS,37.06197,-97.03837,12136
AKASTA,Augusta,ME,44.31062,-69.77949,18899
AKEIDIA,Arcadia,CA,34.13973,-118.03534,58408
AKELEY,Akeley,MN,47.00413,-94.72695,431
AKETA,Arcata,CA,40.86652,-124.08284,17843
AKHAJ,Ojai,CA,34.44805,-119.24289,7627
AKHALI ORLEANI,New Orleans,LA,29.95465,-90.07507,362701
AKHRICHSVILL,Uhrichsville,OH,40.39312,-81.34650,5404
AKHUJMANU,‘Āhuimanu,HI,21.44472,-157.83778,8810
AKIACHAK,Akiachak,AK,60.90944,-161.43139,627
AKIAK,Akiak,AK,60.91222,-161.21389,365
AKINS,Akins,OK,35.50704,-94.69078,493
AKJUSHNET,Acushnet,MA,41.68066,-70.90782,10850
AKLAHMA SYTY,Oklahoma City,OK,35.46756,-97.51643,681054
AKLAKHOMA-SICI,Oklahoma City,OK,35.46756,-97.51643,681054
AKOUSNET,Acushnet,MA,41.68066,-70.90782,10850
AKRAN AWHAYW,Akron,OH,41.08144,-81.51901,197542
AKRON,Akron,AL,32.87652,-87.74251,337
AKRON,Akron,CO,40.16054,-103.21438,1724
AKRON,Akron,IA,42.82888,-96.55948,1450
AKRON,Akron,IN,41.03838,-86.02805,1133
AKRON,Akron,MI,43.56808,-83.51413,393
AKRON,Akron,NY,43.02089,-78.49530,2845
AKRON,Akron,OH,41.08144,-81.51901,197542
AKRON,Akron,PA,40.15676,-76.20217,3993
AKRON CITY,Akron,OH,41.08144,-81.51901,197542
AKRONA,Akron,OH,41.08144,-81.51901,197542
AKRONAS,Akron,OH,41.08144,-81.51901,197542
AKRONO,Akron,OH,41.08144,-81.51901,197542
AKRUN,Akron,OH,41.08144,-81.51901,197542
AKRWN,Akron,OH,41.08144,-81.51901,197542
AKRWS,Ecorse,MI,42.24448,-83.14576,9257
AKSABRIJA,Uxbridge,MA,42.07732,-71.62951,12614
AKSAN HYL-GLASMANWR MRYLND,Oxon Hill,MD,38.80345,-76.98970,17722
AKSANARDA,Oxnard,CA,34.19750,-119.17705,207254
AKSAPHARDA,Oxford,AL,33.61427,-85.83496,21249
AKSARADA,Oxnard,CA,34.19750,-119.17705,207254
AKSBRIDZ,Uxbridge,MA,42.07732,-71.62951,12614
AKSBRIDZAS,Uxbridge,MA,42.07732,-71.62951,12614
AKSBRIDZH,Uxbridge,MA,42.07732,-71.62951,12614
AKSFWRD,Oxford,MS,34.36650,-89.51925,22314
AKSFWRD ALABAMA,Oxford,AL,33.61427,-85.83496,21249
AKSFWRD AWHAYW,Oxford,OH,39.50700,-84.74523,22104
AKSFWRD KARWLYNAY SHMALY,Oxford,NC,36.31070,-78.59083,8742
AKSFWRD KNTYKT,Oxford,CT,41.43399,-73.11678,11345
AKSFWRD MASACHWST,Oxford,MA,42.11676,-71.86479,6103
AKSFWRD MYSYSYPY,Oxford,MS,34.36650,-89.51925,22314
AKSHN,Acton,MA,42.48509,-71.43284,20897
AKSHNT MASACHWST,Acushnet,MA,41.68066,-70.90782,10850
AKSLSYWR ASPRYNGZ MYZWRY,Excelsior Springs,MO,39.33917,-94.22606,11486
AKSLSYWR ASPRYNQZ MYZWRY,Excelsior Springs,MO,39.33917,-94.22606,11486
AKSNARD,Oxnard,CA,34.19750,-119.17705,207254
AKSNART,Oxnard,CA,34.19750,-119.17705,207254
AKSTR,Exeter,RI,41.57760,-71.53756,6426
AKSTR KALYFRNYA,Exeter,CA,36.29606,-119.14205,10548
AKSTR KALYFWRNYA,Exeter,CA,36.29606,-119.14205,10548
AKSWN HYL GLASMNWR,Oxon Hill-Glassmanor,MD,38.79615,-76.97499,35355
AKSWN HYL QLASMNWR MRYLND,Oxon Hill-Glassmanor,MD,38.79615,-76.97499,35355
AKSYTR NYWHMPSHAYR,Exeter,NH,42.98148,-70.94783,9242
AKSYTYR,Exeter,CA,36.29606,-119.14205,10548
AKTN MASACHWST,Acton,MA,42.48509,-71.43284,20897
AKTON,Acton,CA,34.46999,-118.19674,7596
AKTWN,Acton,MA,42.48509,-71.43284,20897
AKTWN KALYFRNYA,Acton,CA,34.46999,-118.19674,7596
AKURON,Akron,OH,41.08144,-81.51901,197542
AKUSHNET,Acushnet,MA,41.68066,-70.90782,10850
AKUSHUNETTO,Acushnet,MA,41.68066,-70.90782,10850
AKUSUBURIJJI,Uxbridge,MA,42.07732,-71.62951,12614
AKUTAN,Akutan,AK,54.13430,-165.77515,1040
AKVIJA-GARBOR,Aquia Harbour,VA,38.46262,-77.38887,6727
AKVORT,Acworth,GA,34.06635,-84.67837,22131
AKWA HARBWR,Aquia Harbour,VA,38.46262,-77.38887,6727
AKWA HARBWR WYRJYNYA,Aquia Harbour,VA,38.46262,-77.38887,6727
AKWNWMWWAK WSKWNSN,Oconomowoc,WI,43.11167,-88.49927,16360
AKWRS JWRJYA,Acworth,GA,34.06635,-84.67837,22131
AKWSHNT MASACHWST,Acushnet,MA,41.68066,-70.90782,10850
AKWSHYNT,Acushnet,MA,41.68066,-70.90782,10850
AKWWRTH,Acworth,GA,34.06635,-84.67837,22131
AL BASW,El Paso,TX,31.75872,-106.48693,678815
AL DWRADW,El Dorado,AR,33.20763,-92.66627,18386
AL DWRADW KANZAS,El Dorado,KS,37.81724,-96.86225,12931
AL KAJWN,El Cajon,CA,32.79477,-116.96253,103679
AL KAJWN KALYFRNYA,El Cajon,CA,32.79477,-116.96253,103679
AL KAJWN KALYFWRNYA,El Cajon,CA,32.79477,-116.96253,103679
AL KAMBW,El Campo,TX,29.19664,-96.26969,11604
AL KAMPW TGZAS,El Campo,TX,29.19664,-96.26969,11604
AL KAMPW TKZAS,El Campo,TX,29.19664,-96.26969,11604
AL KGRWW KALYFRNYA,Elk Grove,CA,38.40880,-121.37162,166913
AL MWNTH KALYFRNYA,El Monte,CA,34.06862,-118.02757,116732
AL MWNTH KALYFWRNYA,El Monte,CA,34.06862,-118.02757,116732
AL MWNTY,El Monte,CA,34.06862,-118.02757,116732
AL MYRAZH ARYZWNA,El Mirage,AZ,33.61309,-112.32460,33935
AL MYRYYJ ARYZWNA,El Mirage,AZ,33.61309,-112.32460,33935
AL PASW,El Paso,TX,31.75872,-106.48693,678815
AL RNW AKLAHMA,El Reno,OK,35.53227,-97.95505,18516
AL RYW,El Rio,CA,34.23578,-119.16383,7198
AL RYW KALYFWRNYA,El Rio,CA,34.23578,-119.16383,7198
AL SGHWNDW,El Segundo,CA,33.91918,-118.41647,17037
AL SGWNDW KALYFRNYA,El Segundo,CA,33.91918,-118.41647,17037
AL SNTRW,El Centro,CA,32.79200,-115.56305,43956
AL SNTRW KALYFRNYA,El Centro,CA,32.79200,-115.56305,43956
AL SQWNDW KALYFWRNYA,El Segundo,CA,33.91918,-118.41647,17037
AL SRYTW KALYFRNYA,El Cerrito,CA,37.91576,-122.31164,23549
AL SRYTW KALYFWRNYA,El Cerrito,CA,37.91576,-122.31164,23549
AL SWBRANT KALYFRNYA,El Sobrante,CA,37.97715,-122.29525,12669
AL SWBRANT KALYFWRNYA,El Sobrante,CA,37.97715,-122.29525,12669
AL SYJWNDW,El Segundo,CA,33.91918,-118.41647,17037
AL SYRRYTW,El Cerrito,CA,37.91576,-122.31164,23549
AL TAHOE,South Lake Tahoe,CA,38.93324,-119.98435,21706
AL'BERT LI,Albert Lea,MN,43.64801,-93.36827,17674
AL'BERT-LI,Albert Lea,MN,43.64801,-93.36827,17674
AL'BERTSON,Albertson,NY,40.77343,-73.64318,5182
AL'BERTVIL',Albertville,MN,45.23774,-93.65441,7345
AL'BERTVILL,Albertville,AL,34.26783,-86.20878,21462
AL'BERTVILL,Albertville,MN,45.23774,-93.65441,7345
AL'BION,Albion,MI,42.24310,-84.75303,8229
AL'BUKERKE,Albuquerque,NM,35.08449,-106.65114,564559
AL'FARETTA,Alpharetta,GA,34.07538,-84.29409,63693
AL'GAMBRA,Alhambra,CA,34.09529,-118.12701,85551
AL'JANS,Alliance,NE,42.10163,-102.87215,8522
AL'JANS,Alliance,OH,40.91534,-81.10593,22055
AL'MA,Alma,AR,35.47787,-94.22188,5575
AL'PINE,Alpine,CA,32.83505,-116.76641,14236
AL'TADENA,Altadena,CA,34.18973,-118.13118,42777
ALA KAJHONA,El Cajon,CA,32.79477,-116.96253,103679
ALA KAJONA,El Cajon,CA,32.79477,-116.96253,103679
ALA MIRAJA,El Mirage,AZ,33.61309,-112.32460,33935
ALA MOANA,Ala Moana,HI,21.29201,-157.84276,5579
ALA MOANA - KAKA AKO,Ala Moana - Kakaʻako,HI,21.29649,-157.85671,18957
ALABAKARKI,Albuquerque,NM,35.08449,-106.65114,564559
ALABAMA,Alabama,NY,43.09645,-78.39086,1818
ALABAMA CITY,Fairhope,AL,30.52297,-87.90333,18730
ALABANI,Albany,NY,42.65258,-73.75623,101228
ALABASTER,Alabaster,AL,33.24428,-86.81638,32707
ALABASTR ALABAMA,Alabaster,AL,33.24428,-86.81638,32707
ALABASTYR,Alabaster,AL,33.24428,-86.81638,32707
ALABUKARAKI,Albuquerque,NM,35.08449,-106.65114,564559
ALACHUA,Alachua,FL,29.75163,-82.42483,9757
ALAFAYA,Alafaya,FL,28.56410,-81.21140,78113
ALAJANS,Alliance,NE,42.10163,-102.87215,8522
ALAJANS,Alliance,OH,40.91534,-81.10593,22055
ALAKANUK,Alakanuk,AK,62.68889,-164.61528,735
ALAMANCE,Alamance,NC,36.03514,-79.48585,991
ALAMDA KALYFRNYA,Alameda,CA,37.77099,-122.26087,78630
ALAMEDA,Alameda,CA,37.77099,-122.26087,78630
ALAMIDA,Alameda,CA,37.77099,-122.26087,78630
ALAMINTA,Alameda,CA,37.77099,-122.26087,78630
ALAMITOS,Grants,NM,35.14760,-107.85261,9239
ALAMO,Alamo,CA,37.85020,-122.03218,14570
ALAMO,Alamo,GA,32.14712,-82.77792,3330
ALAMO,Alamo,NM,34.42089,-107.51088,1085
ALAMO,Alamo,NV,37.36496,-115.16446,1080
ALAMO,Alamo,TN,35.78479,-89.11729,2487
ALAMO,Alamo,TX,26.18369,-98.12306,19246
ALAMO GORDO,Alamogordo,NM,32.89953,-105.96027,30753
ALAMO HEIGHTS,Alamo Heights,TX,29.48495,-98.46585,8038
ALAMO KHAJTS,Alamo Heights,TX,29.48495,-98.46585,8038
